id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
CLI002562,Alberto,Romero,CE,1788760763,1960-08-21,2022-04-20,ESTANDAR,428,Bogotá,Atlántico,ACTIVO,APP
CLI002563,José,Muñoz,CE,6756679393,1946-12-29,2023-11-05,BASICO,819,Ibagué,Tolima,ACTIVO,APP
CLI002564,Yaneth,Montoya,CE,2743722263,1978-04-10,2022-10-06,ELITE,792,San Andrés,Antioquia,ACTIVO,CORRESPONSAL
CLI002565,Elisa,Fernández,CC,2842321755,1997-08-09,2024-08-16,ELITE,798,Fusagasugá,Atlántico,INACTIVO,CORRESPONSAL
CLI002566,Pablo,Ortega,CE,9793593458,1989-05-26,2017-09-02,BASICO,778,Cali,San Andrés y Providencia,INACTIVO,OFICINA
CLI002567,Andrés,Pabón,TI,3471192612,1971-06-09,2018-06-05,ELITE,807,Fusagasugá,Meta,ACTIVO,OFICINA
CLI002568,Luz,Cárdenas,CE,4701002334,1978-11-14,2022-06-29,PREMIUM,886,Medellín,Cundinamarca,INACTIVO,OFICINA
CLI002569,Camila,Moreno,CC,4877397141,1950-06-25,2023-11-11,PREMIUM,930,Medellín,Meta,INACTIVO,CORRESPONSAL
CLI002570,Martha,Pérez,CE,2102533716,1963-05-14,2019-06-27,BASICO,888,Bogotá,Bolívar,ACTIVO,OFICINA
CLI002571,Iván,Vergara,CC,1866212765,1959-02-25,2018-09-10,BASICO,685,San Andrés,Tolima,INACTIVO,OFICINA
CLI002572,Pilar,Carvajal,CE,9292585763,1977-05-22,2023-11-19,ESTANDAR,569,Bogotá,Atlántico,INACTIVO,APP
CLI002573,Esperanza,Molina,CE,1114273434,2008-03-03,2020-02-18,ESTANDAR,306,San Andrés,Meta,INACTIVO,OFICINA
CLI002574,Jimmy,Mena,CE,9861339457,2000-10-14,2025-12-15,ESTANDAR,786,San Andrés,Antioquia,ACTIVO,APP
CLI002575,Johan,Vásquez,TI,7998917745,1946-01-08,2021-09-28,PREMIUM,722,Medellín,Tolima,INACTIVO,CORRESPONSAL
CLI002576,Olga,López,CC,1891418346,1952-03-08,2018-12-07,ELITE,420,Ibagué,Antioquia,INACTIVO,APP
CLI002577,Leidy,Guzmán,TI,8205438532,1959-08-08,2016-08-13,ELITE,484,Cartagena,Cundinamarca,ACTIVO,OFICINA
CLI002578,Rafael,Contreras,CC,1473154081,2006-08-25,2026-06-03,ESTANDAR,906,Armenia,Atlántico,ACTIVO,APP
CLI002579,Diana,Navarro,TI,5204955077,1950-01-26,2023-07-31,BASICO,483,Fusagasugá,Meta,ACTIVO,OFICINA
CLI002580,Yulieth,Álvarez,CC,5137945400,1954-03-05,2018-09-29,ELITE,932,Medellín,Antioquia,ACTIVO,CORRESPONSAL
CLI002581,Enrique,Vargas,CE,5994694010,1973-08-29,2022-11-11,ESTANDAR,575,Medellín,San Andrés y Providencia,INACTIVO,Pagina WEB
CLI002582,Libardo,Mendoza,TI,4293468979,1976-01-28,2023-02-12,ELITE,353,Bogotá,Antioquia,INACTIVO,CORRESPONSAL
CLI002583,José,Gómez,CC,8868216043,1976-05-18,2017-10-07,PREMIUM,829,Bogotá,San Andrés y Providencia,ACTIVO,Pagina WEB
CLI002584,Antonio,Quintero,CC,9020657861,1980-11-19,2024-01-30,ELITE,575,Medellín,San Andrés y Providencia,INACTIVO,Pagina WEB
CLI002585,Esperanza,Jiménez,TI,8961558061,1968-08-16,2025-04-05,ELITE,645,Villavicencio,Quindío,INACTIVO,CORRESPONSAL
CLI002586,Martha,Gonzáles,TI,3644677348,2007-05-15,2018-03-11,PREMIUM,560,Cali,San Andrés y Providencia,ACTIVO,OFICINA
CLI002587,Ximena,Restrepo,CE,7568294668,1968-06-19,2024-02-11,ESTANDAR,535,Cali,Meta,ACTIVO,APP
CLI002588,Fernando,Burbano,CC,3603951100,1992-08-20,2025-08-28,ESTANDAR,720,Cali,Valle del Cauca,ACTIVO,APP
CLI002589,Johana,Murillo,CE,5797799979,1947-05-18,2020-02-01,ESTANDAR,614,Fusagasugá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI002590,Jhonny,Pineda,TI,435021513,1954-05-06,2020-02-25,ESTANDAR,557,Medellín,Atlántico,ACTIVO,Pagina WEB
CLI002591,María,Andrade,TI,7164738189,1952-04-08,2016-10-25,PREMIUM,329,San Andrés,Cundinamarca,ACTIVO,Pagina WEB
CLI002592,Sandra,Quintero,TI,673687592,2001-08-10,2022-07-19,ESTANDAR,419,San Andrés,Cundinamarca,ACTIVO,APP
CLI002593,Viviana,Parra,TI,1624305365,1961-01-26,2018-06-05,BASICO,857,Cali,Cundinamarca,ACTIVO,APP
CLI002594,Armando,Ávila,CC,9218105084,1964-08-25,2017-07-30,ELITE,699,Ibagué,Valle del Cauca,INACTIVO,OFICINA
CLI002595,Alberto,Carrillo,CC,3213064711,1971-04-14,2021-10-13,ESTANDAR,321,Armenia,Tolima,INACTIVO,APP
CLI002596,William,Rodríguez,CC,6564353047,1958-10-25,2022-01-02,BASICO,752,Fusagasugá,San Andrés y Providencia,INACTIVO,OFICINA
CLI002597,Lisbeth,Chávez,TI,9622857845,1978-01-09,2023-07-05,BASICO,643,Cali,Meta,INACTIVO,Pagina WEB
CLI002598,Alexandra,Camargo,TI,176368902,1961-01-15,2018-09-16,BASICO,553,Cartagena,Antioquia,ACTIVO,OFICINA
CLI002599,Felipe,Zambrano,CE,1903538493,1980-06-11,2021-10-24,ESTANDAR,793,Medellín,San Andrés y Providencia,INACTIVO,OFICINA
CLI002600,César,Castro,CC,4047916204,1958-01-27,2019-11-24,BASICO,785,Armenia,San Andrés y Providencia,ACTIVO,Pagina WEB
CLI002601,Shirley,Orjuela,CE,3631888561,1984-12-17,2017-04-21,PREMIUM,332,Armenia,Cundinamarca,INACTIVO,Pagina WEB
CLI002602,Pedro,Moreno,TI,5960509053,1967-09-25,2018-07-06,PREMIUM,496,Villavicencio,Tolima,INACTIVO,CORRESPONSAL
CLI002603,José,Maldonado,TI,6628722135,2002-01-24,2020-06-23,PREMIUM,928,Medellín,Cundinamarca,ACTIVO,CORRESPONSAL
CLI002604,Sandra,Cuesta,CE,2241111335,1965-08-31,2019-10-09,PREMIUM,766,Villavicencio,Bolívar,INACTIVO,CORRESPONSAL
CLI002605,Luis,Pabón,CE,7825300109,1997-02-05,2026-07-05,PREMIUM,859,Bogotá,Meta,INACTIVO,CORRESPONSAL
CLI002606,Diana,Zambrano,TI,5614386533,2006-11-09,2016-10-31,ELITE,448,Armenia,Atlántico,ACTIVO,APP
CLI002607,Yolanda,Monsalve,TI,4932391423,2007-08-04,2025-04-27,BASICO,318,Medellín,Cundinamarca,ACTIVO,Pagina WEB
CLI002608,Fernando,Ceballos,CC,9082018400,1954-05-17,2023-11-19,ELITE,769,Ibagué,Bolívar,ACTIVO,Pagina WEB
CLI002609,Yenifer,Castro,CC,3090573985,1982-06-26,2023-04-23,ELITE,946,San Andrés,Cundinamarca,INACTIVO,APP
CLI002610,Luz,Pérez,TI,5762149797,1976-06-29,2023-06-17,BASICO,451,Ibagué,Cundinamarca,ACTIVO,OFICINA
CLI002611,Oswaldo,López,TI,6452161012,1978-07-18,2018-10-14,ELITE,330,Cartagena,San Andrés y Providencia,INACTIVO,APP
CLI002612,Daniel,Ramírez,TI,2837645695,1956-02-09,2023-10-01,PREMIUM,817,San Andrés,Cundinamarca,ACTIVO,Pagina WEB
CLI002613,Angie,Soto,TI,6689911296,1954-10-22,2018-03-29,ELITE,465,Barranquilla,Bolívar,INACTIVO,APP
CLI002614,Eliecer,Vélez,TI,9509395130,1949-03-27,2023-07-01,ESTANDAR,744,Fusagasugá,Quindío,INACTIVO,CORRESPONSAL
CLI002615,Martha,Solano,TI,6617571016,1989-01-29,2018-07-26,ESTANDAR,565,Medellín,Cundinamarca,INACTIVO,CORRESPONSAL
CLI002616,Azucena,Carvajal,TI,1028590475,1992-03-30,2020-10-13,ELITE,779,Cali,Cundinamarca,ACTIVO,CORRESPONSAL
CLI002617,Andrés,Aguilar,TI,5142930623,1976-02-27,2019-12-15,PREMIUM,350,Fusagasugá,Meta,ACTIVO,APP
CLI002618,Eugenia,Pabón,CC,2598537485,1968-11-09,2020-07-01,PREMIUM,811,Medellín,Antioquia,ACTIVO,CORRESPONSAL
CLI002619,Adriana,González,CC,9611546498,1980-05-28,2018-01-11,PREMIUM,554,Barranquilla,Valle del Cauca,INACTIVO,APP
CLI002620,Yesid,Trujillo,CC,3414467419,2002-02-27,2024-05-02,ELITE,373,Ibagué,Valle del Cauca,INACTIVO,APP
CLI002621,María,Ocampo,CC,7445398548,1985-03-11,2023-06-25,ESTANDAR,358,Ibagué,Cundinamarca,INACTIVO,OFICINA
CLI002622,Julio,Díaz,TI,9221928647,2004-03-29,2024-11-21,BASICO,638,Cali,Valle del Cauca,INACTIVO,Pagina WEB
CLI002623,Rodrigo,Meza,CC,7324808995,1945-10-20,2020-09-10,BASICO,573,Armenia,Atlántico,INACTIVO,OFICINA
CLI002624,Katherine,Mora,CE,3911673755,2001-06-03,2019-12-26,ESTANDAR,922,Fusagasugá,Quindío,ACTIVO,OFICINA
CLI002625,Fernando,Peña,CC,4188058155,1984-07-07,2018-12-31,PREMIUM,711,Barranquilla,San Andrés y Providencia,ACTIVO,APP
CLI002626,Patricia,Rincón,CE,2358247948,2004-04-18,2026-02-25,ELITE,322,Fusagasugá,Cundinamarca,INACTIVO,APP
CLI002627,Isabel,Guerrero,CC,7030074805,1949-04-10,2023-07-14,PREMIUM,441,San Andrés,Quindío,INACTIVO,OFICINA
CLI002628,Laura,Pérez,TI,9847555796,1953-11-06,2018-08-16,ESTANDAR,619,Villavicencio,Tolima,INACTIVO,CORRESPONSAL
CLI002629,Amanda,Arenas,CE,202210302,1974-06-18,2022-05-11,BASICO,391,Fusagasugá,Cundinamarca,INACTIVO,APP
CLI002630,Alicia,Rincón,TI,7738043647,1973-04-06,2017-06-26,BASICO,548,Medellín,Valle del Cauca,ACTIVO,CORRESPONSAL
CLI002631,Estefanía,Gaviria,CC,5582508856,1960-02-08,2022-03-07,ESTANDAR,732,Barranquilla,Bolívar,ACTIVO,OFICINA
CLI002632,Luis,Silva,CE,6216587009,1977-11-17,2017-10-13,ESTANDAR,456,Villavicencio,Quindío,ACTIVO,Pagina WEB
CLI002633,Manuel,Muñoz,CE,9928931733,1963-05-11,2016-12-22,BASICO,444,San Andrés,Cundinamarca,INACTIVO,OFICINA
CLI002634,Eliana,Ramos,TI,7612583242,1959-03-23,2024-06-13,ESTANDAR,888,San Andrés,Bolívar,INACTIVO,CORRESPONSAL
CLI002635,Katherine,López,TI,8837559851,1962-05-16,2022-01-21,ELITE,770,Bogotá,Valle del Cauca,INACTIVO,OFICINA
CLI002636,José,Montoya,CE,4172992592,1981-05-21,2025-07-11,ELITE,508,Cali,Atlántico,ACTIVO,OFICINA
CLI002637,Néstor,Cortés,TI,1134397177,1956-03-31,2024-03-02,PREMIUM,633,Bogotá,Valle del Cauca,ACTIVO,APP
CLI002638,María,Jiménez,TI,6672705992,2002-01-29,2018-06-08,ELITE,903,Bogotá,Valle del Cauca,ACTIVO,OFICINA
CLI002639,Yaneth,Hoyos,CE,5152460970,1955-07-08,2017-10-15,ESTANDAR,950,Medellín,Valle del Cauca,ACTIVO,Pagina WEB
CLI002640,Daniela,Zambrano,CE,139434661,1982-07-18,2026-07-20,ELITE,804,Cali,Bolívar,INACTIVO,CORRESPONSAL
CLI002641,Andrés,García,CE,9818429858,1955-11-23,2018-02-22,ELITE,777,Cartagena,Bolívar,INACTIVO,APP
CLI002642,Johanna,Marín,CC,2892437784,2001-12-25,2022-06-26,ELITE,875,Bogotá,Atlántico,ACTIVO,CORRESPONSAL
CLI002643,Enrique,Flórez,CE,5964458102,1992-08-22,2024-04-14,PREMIUM,499,Cali,Cundinamarca,INACTIVO,Pagina WEB
CLI002644,Francia,Suárez,CE,6299100505,1965-07-01,2024-10-22,ESTANDAR,565,San Andrés,Bolívar,ACTIVO,OFICINA
CLI002645,Alberto,Alfonso,TI,1487459583,1965-06-17,2024-09-16,ELITE,825,Villavicencio,Antioquia,ACTIVO,CORRESPONSAL
CLI002646,Lizeth,Benavides,CC,7874451783,1984-12-10,2024-04-11,BASICO,389,Cartagena,Meta,ACTIVO,APP
CLI002647,Dario,Hoyos,CC,8031864836,1959-11-28,2021-02-14,BASICO,766,Villavicencio,Valle del Cauca,ACTIVO,APP
CLI002648,Carlos,Guerrero,TI,7585337688,1953-07-30,2020-09-19,ELITE,929,Ibagué,Tolima,INACTIVO,CORRESPONSAL
CLI002649,Edilson,Bernal,TI,1911941681,1956-03-07,2017-01-12,ELITE,312,Armenia,Atlántico,INACTIVO,OFICINA
CLI002650,Antonio,Hernández,CC,8872337619,2006-06-08,2018-08-02,ELITE,719,Fusagasugá,San Andrés y Providencia,INACTIVO,CORRESPONSAL
CLI002651,Julián,Valencia,TI,607595600,1946-10-01,2024-06-21,ELITE,577,Barranquilla,Cundinamarca,INACTIVO,APP
CLI002652,Andrés,Montenegro,CC,2552641357,1989-07-07,2023-12-18,ELITE,910,Villavicencio,Cundinamarca,INACTIVO,APP
CLI002653,Luz,Ramírez,TI,8298958763,1994-06-13,2024-10-09,ESTANDAR,318,Medellín,Valle del Cauca,INACTIVO,CORRESPONSAL
CLI002654,José,Montoya,CE,9430242222,2006-11-30,2025-06-28,ESTANDAR,309,Villavicencio,Quindío,INACTIVO,Pagina WEB
CLI002655,Dayana,Garcés,CC,2385641412,1967-09-02,2021-12-16,PREMIUM,392,San Andrés,Antioquia,ACTIVO,OFICINA
CLI002656,Danilo,Hernández,TI,9182099662,1976-04-30,2020-04-17,BASICO,562,Medellín,Quindío,ACTIVO,CORRESPONSAL
CLI002657,Alexander,Rueda,TI,9291088599,1991-06-11,2024-11-16,ESTANDAR,918,Villavicencio,Bolívar,ACTIVO,OFICINA
CLI002658,Ángela,Restrepo,TI,3468687837,1979-11-03,2019-05-09,ELITE,602,Villavicencio,Meta,INACTIVO,APP
CLI002659,Gabriela,Montes,TI,4121692426,1985-11-06,2020-05-01,ESTANDAR,735,Cartagena,Atlántico,INACTIVO,CORRESPONSAL
CLI002660,Nelson,Rojas,CC,8068236256,1985-06-30,2022-02-09,ELITE,911,Villavicencio,Bolívar,INACTIVO,CORRESPONSAL
CLI002661,Yuli,Acevedo,CC,3918241113,1946-08-18,2024-10-11,PREMIUM,736,Cali,Atlántico,ACTIVO,Pagina WEB
CLI002662,Hernando,Ruiz,TI,2576031795,1980-10-02,2023-11-05,ELITE,397,Barranquilla,Quindío,INACTIVO,APP
CLI002663,Patricia,Angulo,CE,8633254337,1962-06-12,2020-09-16,ESTANDAR,640,Armenia,San Andrés y Providencia,ACTIVO,OFICINA
CLI002664,Yesid,Triana,CE,8920350109,1970-07-09,2021-08-18,ELITE,853,Barranquilla,Quindío,ACTIVO,CORRESPONSAL
CLI002665,Maricela,Zapata,TI,5480789436,1959-06-18,2019-07-19,ESTANDAR,699,Barranquilla,Antioquia,ACTIVO,Pagina WEB
CLI002666,Delia,Torres,TI,5691287861,1976-09-27,2024-12-18,BASICO,882,Ibagué,Antioquia,ACTIVO,Pagina WEB
CLI002667,Jesús,Toro,TI,383455708,2004-04-26,2021-06-13,ESTANDAR,424,Cartagena,Bolívar,ACTIVO,Pagina WEB
CLI002668,Eduardo,Rincón,TI,3882407852,1956-09-28,2016-09-30,ELITE,945,Armenia,Antioquia,INACTIVO,APP
CLI002669,Johan,Serna,CE,5962865020,1958-07-03,2019-12-01,PREMIUM,640,Fusagasugá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI002670,Cristina,Mosquera,TI,4990315412,2004-12-21,2018-10-23,PREMIUM,702,Medellín,Atlántico,INACTIVO,OFICINA
CLI002671,Dolores,Aguilar,CE,8148393888,1976-11-25,2016-08-19,BASICO,794,Villavicencio,Antioquia,INACTIVO,CORRESPONSAL
CLI002672,Juan,Hernández,TI,7812922960,1990-11-24,2022-08-14,BASICO,349,Villavicencio,Atlántico,INACTIVO,APP
CLI002673,Yasmín,Salazar,CE,6038680033,1969-09-17,2024-02-18,ELITE,908,San Andrés,Cundinamarca,INACTIVO,Pagina WEB
CLI002674,Isabel,González,CC,1042038531,1958-03-20,2021-09-18,PREMIUM,370,Cali,Meta,ACTIVO,CORRESPONSAL
CLI002675,Dora,Sánchez,TI,2280918328,1946-07-16,2018-11-17,ELITE,899,Cali,Meta,INACTIVO,CORRESPONSAL
CLI002676,Nelson,Quintero,CC,4710762559,1961-06-03,2025-12-09,ESTANDAR,910,Bogotá,Valle del Cauca,INACTIVO,Pagina WEB
CLI002677,Dario,Ortiz,TI,3018567377,1977-12-08,2016-11-03,BASICO,621,Cali,Meta,INACTIVO,OFICINA
CLI002678,Andrea,Corredor,TI,4767970747,1947-01-23,2025-03-18,ESTANDAR,514,Bogotá,Tolima,INACTIVO,CORRESPONSAL
CLI002679,Luis,Rendón,CC,5917803870,1958-06-20,2022-05-05,ELITE,514,Medellín,San Andrés y Providencia,INACTIVO,APP
CLI002680,Armando,Álvarez,CE,1289780118,1964-06-26,2024-08-19,BASICO,583,San Andrés,Cundinamarca,INACTIVO,Pagina WEB
CLI002681,Fernanda,Rojas,TI,2574807830,1946-10-25,2024-02-03,PREMIUM,303,Villavicencio,Atlántico,INACTIVO,CORRESPONSAL
CLI002682,Mary,Osorio,CE,6760565043,1999-04-03,2022-09-13,ELITE,900,Medellín,Antioquia,ACTIVO,APP
CLI002683,Rosa,Mosquera,TI,3229858708,2001-07-05,2024-12-16,ELITE,559,Villavicencio,Cundinamarca,ACTIVO,Pagina WEB
CLI002684,Julián,Lozano,CE,7433450363,1981-08-24,2019-05-30,PREMIUM,892,Cartagena,Tolima,ACTIVO,Pagina WEB
CLI002685,Maicol,Marín,TI,2842433311,1963-02-07,2020-04-18,ELITE,560,Bogotá,Antioquia,ACTIVO,APP
CLI002686,José,López,CC,7739135988,2005-01-01,2023-03-23,ESTANDAR,856,Fusagasugá,Antioquia,ACTIVO,Pagina WEB
CLI002687,Carlos,Sarmiento,CE,8291620624,1961-08-13,2023-02-14,BASICO,473,Barranquilla,Valle del Cauca,INACTIVO,OFICINA
CLI002688,Dany,Rengifo,TI,905255421,1972-05-11,2025-12-06,BASICO,845,Bogotá,Cundinamarca,INACTIVO,Pagina WEB
CLI002689,María,Rojas,CC,107593181,1963-02-05,2019-11-01,BASICO,915,Barranquilla,Quindío,INACTIVO,OFICINA
CLI002690,Gustavo,Castillo,TI,5143175658,1957-10-25,2016-08-30,ESTANDAR,550,San Andrés,San Andrés y Providencia,ACTIVO,APP
CLI002691,César,Luna,CC,4734365850,1945-10-28,2021-05-17,ELITE,581,Ibagué,Antioquia,ACTIVO,Pagina WEB
CLI002692,Milena,Jiménez,TI,9896315871,1963-08-29,2023-06-21,BASICO,411,Ibagué,Cundinamarca,ACTIVO,APP
CLI002693,Doris,Medina,CC,7792036632,2003-08-27,2018-07-24,PREMIUM,924,Armenia,Cundinamarca,INACTIVO,CORRESPONSAL
CLI002694,Yaneth,González,TI,1894401294,1978-02-16,2023-11-11,ESTANDAR,600,Armenia,Valle del Cauca,ACTIVO,APP
CLI002695,Elena,Roa,CC,4667388023,2000-08-07,2018-02-26,ELITE,516,Villavicencio,Bolívar,INACTIVO,Pagina WEB
CLI002696,Miguel,Trujillo,CC,1989527040,1953-05-18,2023-02-08,ESTANDAR,310,San Andrés,Bolívar,ACTIVO,Pagina WEB
CLI002697,Andrea,Palacios,TI,9922836444,1966-03-15,2019-07-01,PREMIUM,516,Ibagué,Cundinamarca,INACTIVO,APP
CLI002698,Ancizar,Vanegas,CC,9447897745,1995-05-09,2025-09-10,ESTANDAR,887,Barranquilla,Meta,ACTIVO,Pagina WEB
CLI002699,Luis,Restrepo,TI,1142433380,2002-12-31,2016-12-30,ESTANDAR,436,Ibagué,Cundinamarca,INACTIVO,APP
CLI002700,Lucía,Mejía,TI,9342715341,2008-06-23,2023-09-25,ELITE,303,Armenia,Atlántico,INACTIVO,CORRESPONSAL
CLI002701,Edgar,Toro,CE,6647942290,1963-05-28,2019-02-05,ESTANDAR,661,Fusagasugá,Antioquia,INACTIVO,APP
CLI002702,Marcela,Guerrero,TI,4204899732,1959-07-19,2019-07-05,PREMIUM,632,Medellín,San Andrés y Providencia,INACTIVO,APP
CLI002703,Gloria,Barrera,CE,1948301173,1961-08-05,2019-11-14,ELITE,594,Cali,Valle del Cauca,ACTIVO,CORRESPONSAL
CLI002704,Jaider,Lozano,TI,5269763699,1959-10-02,2023-08-06,ELITE,763,Villavicencio,Atlántico,INACTIVO,APP
CLI002705,Ferney,Gómez,CE,7836812996,1959-07-18,2021-03-09,ESTANDAR,586,Barranquilla,Valle del Cauca,ACTIVO,CORRESPONSAL
CLI002706,Juan,Rojas,CC,7603241710,1947-05-13,2018-04-14,PREMIUM,624,Bogotá,San Andrés y Providencia,ACTIVO,Pagina WEB
CLI002707,Camilo,Barrios,CC,4514357077,1968-12-27,2018-05-05,ELITE,927,Villavicencio,Cundinamarca,ACTIVO,APP
CLI002708,Miguel,Fernández,CC,2930268187,1990-01-27,2022-12-03,BASICO,453,San Andrés,Atlántico,INACTIVO,CORRESPONSAL
CLI002709,Wilmer,Vanegas,CE,3569333338,1978-03-02,2023-12-12,ELITE,738,Cartagena,Tolima,INACTIVO,CORRESPONSAL
CLI002710,Esperanza,Ortiz,CE,9968354013,1966-05-24,2023-04-06,PREMIUM,406,Armenia,Valle del Cauca,ACTIVO,CORRESPONSAL
CLI002711,Milena,Rodríguez,CC,6346759370,1965-07-08,2017-12-18,ELITE,900,Cali,Cundinamarca,ACTIVO,Pagina WEB
CLI002712,María,Moreno,CE,5825710458,1958-10-15,2016-11-04,ESTANDAR,735,Bogotá,Valle del Cauca,INACTIVO,Pagina WEB
CLI002713,Daniel,Fernández,CC,3534105845,1988-09-06,2016-09-21,ELITE,333,Bogotá,Cundinamarca,INACTIVO,Pagina WEB
CLI002714,Erika,Salas,CC,1303408754,1982-06-26,2020-03-29,BASICO,531,Fusagasugá,Meta,INACTIVO,APP
CLI002715,Yuri,Caicedo,CC,8041963552,1996-03-29,2021-10-28,ELITE,357,Armenia,Quindío,INACTIVO,APP
CLI002716,José,Villamizar,CE,1285440068,1991-10-14,2021-10-11,ELITE,546,Cali,Tolima,INACTIVO,CORRESPONSAL
CLI002717,Ramiro,Jiménez,CC,289078944,1951-07-11,2024-03-01,ESTANDAR,909,Fusagasugá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI002718,Eduardo,Morales,TI,5156726982,1955-10-24,2017-11-06,ESTANDAR,657,Bogotá,Tolima,ACTIVO,Pagina WEB
CLI002719,Paola,Patiño,CC,8585826397,1995-12-22,2025-01-18,ELITE,836,Fusagasugá,Cundinamarca,INACTIVO,OFICINA
CLI002720,Ciro,Benavides,TI,8130555286,1987-03-18,2025-12-04,ESTANDAR,414,Cartagena,Bolívar,INACTIVO,Pagina WEB
CLI002721,Laura,Quintero,TI,5401316128,1962-01-11,2025-07-30,PREMIUM,685,Medellín,Cundinamarca,ACTIVO,APP
CLI002722,Libardo,Aguirre,TI,8286140915,2004-12-06,2026-07-16,ELITE,657,Cartagena,Bolívar,ACTIVO,Pagina WEB
CLI002723,Karina,Pérez,CC,9365874849,1986-09-26,2023-07-17,ESTANDAR,819,Cartagena,Antioquia,INACTIVO,Pagina WEB
CLI002724,James,Castillo,CE,2405254255,1962-02-20,2022-07-18,ELITE,368,Armenia,Quindío,INACTIVO,APP
CLI002725,Rosa,Ávila,TI,5504437989,1946-06-21,2020-10-16,PREMIUM,460,Fusagasugá,San Andrés y Providencia,ACTIVO,OFICINA
CLI002726,Alberto,Jaramillo,CC,3578126508,1956-09-09,2023-02-10,PREMIUM,667,Fusagasugá,Antioquia,ACTIVO,CORRESPONSAL
CLI002727,Wilson,García,CC,4961869705,1960-08-26,2021-09-24,PREMIUM,927,San Andrés,Atlántico,INACTIVO,CORRESPONSAL
CLI002728,Jairo,Rivera,CC,4293694827,1965-08-19,2021-07-02,ESTANDAR,305,Ibagué,Atlántico,ACTIVO,OFICINA
CLI002729,Erika,Muñoz,CC,2182086470,1958-06-21,2019-02-02,ESTANDAR,698,Armenia,San Andrés y Providencia,ACTIVO,OFICINA
CLI002730,Olga,Rivera,TI,3658552292,1955-03-25,2021-12-27,ELITE,347,Cali,Meta,ACTIVO,OFICINA
CLI002731,Alberto,Padilla,CC,5434929022,2000-07-26,2016-09-06,ELITE,773,San Andrés,San Andrés y Providencia,ACTIVO,APP
CLI002732,Hernando,Arenas,TI,1850102016,2001-03-02,2018-12-17,BASICO,349,Bogotá,Cundinamarca,ACTIVO,OFICINA
CLI002733,Marcela,Londoño,CC,935981560,1971-02-13,2021-11-08,BASICO,543,Armenia,Tolima,ACTIVO,APP
CLI002734,Mary,Rengifo,CE,426658337,1971-03-14,2018-07-10,BASICO,321,San Andrés,Quindío,INACTIVO,OFICINA
CLI002735,Gloria,Palacios,CE,264113781,1970-07-22,2019-08-30,ELITE,314,Medellín,Tolima,ACTIVO,CORRESPONSAL
CLI002736,Julio,Sarmiento,CE,262117853,1960-01-06,2019-01-12,PREMIUM,428,Cali,Cundinamarca,ACTIVO,OFICINA
CLI002737,Ramiro,Salazar,TI,1873400913,1980-04-15,2020-01-04,ELITE,778,Cali,Cundinamarca,ACTIVO,OFICINA
CLI002738,Sergio,Meza,CC,4813484088,1945-12-27,2020-08-02,BASICO,879,Ibagué,Bolívar,INACTIVO,CORRESPONSAL
CLI002739,Paola,Castillo,TI,1422230634,1986-07-07,2018-05-14,BASICO,765,Medellín,Cundinamarca,INACTIVO,CORRESPONSAL
CLI002740,Óscar,Díaz,CC,4779981592,2004-06-23,2021-12-16,PREMIUM,574,Cali,Antioquia,ACTIVO,CORRESPONSAL
CLI002741,Martha,Vargas,TI,835297499,1989-05-02,2019-11-17,BASICO,588,Fusagasugá,Antioquia,ACTIVO,APP
CLI002742,Valentina,Guerra,TI,5097828077,1948-06-13,2017-03-27,ESTANDAR,568,Barranquilla,Cundinamarca,ACTIVO,CORRESPONSAL
CLI002743,David,Sandoval,TI,782156521,1969-11-18,2023-11-25,ESTANDAR,670,Bogotá,Quindío,INACTIVO,Pagina WEB
CLI002744,Hernán,Rojas,CE,8246190600,1959-06-18,2017-11-03,PREMIUM,427,Armenia,Cundinamarca,ACTIVO,CORRESPONSAL
CLI002745,Johana,Rivera,CC,5993606039,2003-12-23,2023-03-26,BASICO,731,Barranquilla,Valle del Cauca,ACTIVO,CORRESPONSAL
CLI002746,Patricia,Suárez,TI,7274302919,1993-07-29,2019-01-01,BASICO,897,Villavicencio,Cundinamarca,INACTIVO,CORRESPONSAL
CLI002747,Fernando,Sandoval,CC,921171372,1992-06-03,2025-11-17,ELITE,442,Barranquilla,Antioquia,INACTIVO,Pagina WEB
CLI002748,Mirian,Toro,TI,4250294803,1950-12-20,2024-02-04,BASICO,466,Medellín,Cundinamarca,INACTIVO,CORRESPONSAL
CLI002749,Álvaro,Tovar,TI,1292295497,1960-07-01,2020-02-14,ESTANDAR,791,Armenia,Antioquia,ACTIVO,APP
CLI002750,Juan,Castillo,CE,661816288,2007-07-05,2021-11-03,PREMIUM,807,Cali,Antioquia,INACTIVO,Pagina WEB
CLI002751,Olga,Torres,CC,5629856472,1997-04-16,2024-03-08,BASICO,783,Fusagasugá,Quindío,ACTIVO,OFICINA
CLI002752,Dayana,Rodríguez,TI,2962278938,1981-02-20,2017-03-09,ESTANDAR,646,Barranquilla,Quindío,INACTIVO,Pagina WEB
